1550142000	1551312000	89	43	16	60	97	49	8	54
1550145600	1551312000	104	52	23	44	112	47	15	49
1550149200	1551312000	141	45	15	23	151	45	5	23
1550152800	1551312000	124	36	22	28	126	42	20	22
1550160000	1551312000	90	21	18	55	83	46	25	30
1550163600	1551312000	62	45	8	77	65	48	5	74
1550167200	1551312000	71	31	27	69	83	33	15	67
1550170800	1551312000	64	30	42	64	87	40	19	54
1550174400	1551312000	71	41	40	33	68	35	43	39
1550178000	1551312000	50	41	27	81	54	53	23	69
1550181600	1551312000	50	26	27	91	49	29	28	88
1550192400	1551312000	18	58	8	105	18	61	8	102
1550196000	1551312000	11	41	11	121	14	49	8	113
1550199600	1551312000	14	26	10	128	15	26	9	128
1550203200	1551312000	12	25	20	117	11	26	21	116
1550206800	1551312000	23	35	17	120	25	35	15	120
1550210400	1551312000	31	35	17	105	25	35	23	105
1550214000	1551312000	52	23	14	93	42	29	24	87
1550217600	1551312000	77	28	10	70	66	40	21	58
1550221200	1551312000	79	30	14	69	0	0	93	99
1550224800	1551312000	70	34	18	61	55	37	33	58
1550228400	1551312000	39	49	14	88	34	44	19	93
1550232000	1551312000	20	35	19	119	29	39	10	115
1550235600	1551312000	18	37	11	115	20	20	9	132
1550239200	1551312000	28	43	17	98	20	32	25	109
1550340000	1551312000	14	20	10	131	14	26	10	125
1550354400	1551312000	10	18	12	105	9	16	13	107
1550372400	1551312000	5	29	5	107	6	21	4	115
1550376000	1551312000	5	18	9	146	9	21	5	143
1550379600	1551312000	7	27	7	148	6	22	8	153
1550440800	1551312000	5	17	17	145	8	22	14	140
1550444400	1551312000	6	20	16	144	7	15	15	149
1550448000	1551312000	6	16	12	152	4	20	14	148
1550451600	1551312000	4	17	13	149	4	15	13	151
1550458800	1551312000	1	22	6	157	3	22	4	157
1550462400	1551312000	2	5	2	167	2	7	2	165
1550466000	1551312000	0	7	2	180	1	7	1	180
1550469600	1551312000	0	1	2	181	0	2	2	180
1550473200	1551312000	0	0	0	177	0	0	0	177
1550476800	1551312000	0	8	0	175	0	4	0	179
1550480400	1551312000	0	2	1	172	0	0	1	174
1550484000	1551312000	0	0	1	163	0	0	1	163
1550487600	1551312000	0	0	0	178	0	0	0	178
1550491200	1551312000	0	0	1	180	1	0	0	180
1550512800	1551312000	0	0	10	171	0	0	10	171
1550516400	1551312000	0	0	11	170	0	0	11	170
1550523600	1551312000	0	0	14	169	0	0	14	169
1550527200	1551312000	0	1	15	165	0	0	15	166
1550530800	1551312000	1	0	15	170	1	0	15	170
1550534400	1551312000	0	0	6	173	0	1	6	172
1550538000	1551312000	0	0	4	180	0	0	4	180
1550541600	1551312000	0	0	4	178	0	0	4	178
1550545200	1551312000	0	1	2	176	0	0	2	177
1550548800	1551312000	0	1	0	174	0	0	0	175
1550552400	1551312000	0	0	0	177	0	0	0	177
1550556000	1551312000	0	0	1	177	0	0	1	177
1550559600	1551312000	0	0	3	177	0	0	3	177
1550563200	1551312000	0	0	3	177	0	0	3	177
1550566800	1551312000	0	0	1	175	0	0	1	175
1550570400	1551312000	0	0	1	169	0	0	1	169
1550574000	1551312000	0	0	0	181	0	0	0	181
1550577600	1551312000	0	0	0	179	0	0	0	179
1550581200	1551312000	0	0	0	179	0	0	0	179
1550584800	1551312000	0	0	0	180	0	0	0	180
1550592000	1551312000	0	0	1	170	0	0	1	170
1550595600	1551312000	0	0	3	172	0	0	3	172
1550599200	1551312000	0	0	8	173	0	0	8	173
1550602800	1551312000	0	0	10	168	0	0	10	168
1550606400	1551312000	0	0	8	177	0	0	8	177
1550610000	1551312000	0	0	14	177	0	0	14	177
1550613600	1551312000	0	0	11	172	0	0	11	172
1550617200	1551312000	0	0	11	177	0	0	11	177
1550620800	1551312000	0	0	7	176	0	0	7	176
1550624400	1551312000	0	0	2	167	0	0	2	167
1550628000	1551312000	0	0	1	168	0	0	1	168
1550635200	1551312000	0	0	0	165	0	0	0	165
1550638800	1551312000	0	0	0	165	0	0	0	165
1550642400	1551312000	0	0	0	156	0	0	0	156
1550646000	1551312000	0	0	0	181	0	0	0	181
1550649600	1551312000	0	0	2	189	0	0	2	189
1550653200	1551312000	0	0	3	183	0	0	3	183
1550656800	1551312000	0	0	0	173	0	0	0	173
1550660400	1551312000	0	0	1	182	0	1	1	181
1550664000	1551312000	0	0	1	175	0	0	1	175
1550667600	1551312000	1	0	0	182	1	1	0	181
1550671200	1551312000	0	0	2	180	1	2	1	178
1550674800	1551312000	0	4	0	144	0	3	0	145
1550682000	1551312000	1	5	0	152	0	7	1	150
1550685600	1551312000	0	7	2	120	0	4	2	123
1550696400	1551312000	1	11	11	170	3	13	9	168
1550700000	1551312000	2	15	11	165	2	14	11	166
1550703600	1551312000	0	13	9	149	4	11	5	151
1550707200	1551312000	12	23	11	150	6	19	17	154
1550710800	1551312000	8	22	8	156	4	22	12	156
1550718000	1551312000	0	17	1	145	0	11	1	151
1550721600	1551312000	0	8	6	159	0	14	6	153
1550725200	1551312000	0	6	13	150	1	16	12	140
1550728800	1551312000	0	2	7	167	0	8	7	161
1550732400	1551312000	0	5	7	167	2	11	5	161
1550736000	1551312000	1	7	11	165	1	4	11	168
1550739600	1551312000	0	9	11	173	1	14	10	168
1550743200	1551312000	1	7	22	142	1	10	22	139
1550746800	1551312000	0	11	19	154	3	17	16	148
1550750400	1551312000	0	6	4	174	0	8	4	172
1550754000	1551312000	0	6	2	183	0	9	2	180
1550757600	1551312000	0	3	1	182	0	7	1	178
1550764800	1551312000	1	2	2	167	1	1	2	168
1550768400	1551312000	1	4	2	169	1	0	2	173
1550772000	1551312000	0	2	7	86	1	2	6	86
1550775600	1551312000	0	0	6	94	0	2	6	92
1550779200	1551312000	0	3	17	82	0	3	17	82
1550782800	1551312000	0	2	11	108	0	1	11	109
1550786400	1551312000	1	2	5	165	1	1	5	166
1550790000	1551312000	1	5	3	174	1	2	3	177
1550793600	1551312000	0	1	4	174	0	4	4	171
1550800800	1551312000	0	3	2	183	0	4	2	182
1550804400	1551312000	0	2	0	162	0	0	0	164
1550808000	1551312000	0	4	1	165	0	5	1	164
1550811600	1551312000	0	3	2	171	0	2	2	172
1550815200	1551312000	0	0	1	183	0	2	1	181
1550818800	1551312000	0	4	2	177	0	6	2	175
1550826000	1551312000	0	0	0	184	0	0	0	184
1550829600	1551312000	0	0	2	172	0	0	2	172
1550833200	1551312000	0	0	1	173	0	0	1	173
1550836800	1551312000	0	0	2	173	0	0	2	173
1550844000	1551312000	0	0	2	178	0	0	2	178
1550847600	1551312000	0	0	1	152	0	0	1	152
1550851200	1551312000	0	0	1	175	0	0	1	175
1550854800	1551312000	0	0	3	173	0	0	3	173
1550858400	1551312000	0	0	8	172	0	0	8	172
1550862000	1551312000	0	0	8	181	0	0	8	181
1550865600	1551312000	0	0	12	180	0	0	12	180
1550869200	1551312000	0	0	11	178	0	0	11	178
1550872800	1551312000	0	0	13	173	0	0	13	173
1550876400	1551312000	0	0	9	178	0	0	9	178
1550880000	1551312000	0	0	11	173	0	0	11	173
1550883600	1551312000	0	0	3	185	0	0	3	185
1550887200	1551312000	0	0	3	181	0	0	3	181
1550894400	1551312000	0	0	0	176	0	0	0	176
1550898000	1551312000	0	0	1	182	0	0	1	182
1550901600	1551312000	0	0	1	179	0	0	1	179
1550905200	1551312000	0	0	0	177	0	0	0	177
1550912400	1551312000	0	0	0	176	0	0	0	176
1550916000	1551312000	0	0	1	168	0	0	1	168
1550919600	1551312000	0	0	1	175	0	0	1	175
1550923200	1551312000	0	0	1	185	0	0	1	185
1550934000	1551312000	0	0	1	175	0	0	1	175
1550937600	1551312000	0	0	0	176	0	0	0	176
1550941200	1551312000	0	0	1	182	0	0	1	182
1550944800	1551312000	0	0	3	185	0	0	3	185
1550948400	1551312000	0	0	4	186	0	0	4	186
1550952000	1551312000	0	0	5	186	0	0	5	186
1550955600	1551312000	0	0	10	184	0	0	10	184
1550959200	1551312000	0	0	8	171	0	0	8	171
1550962800	1551312000	0	0	6	178	0	0	6	178
1550966400	1551312000	0	0	6	179	0	0	6	179
1550980800	1551312000	0	0	2	179	0	0	2	179
1550984400	1551312000	0	0	0	186	0	0	0	186
1550988000	1551312000	0	0	0	176	0	0	0	176
1550991600	1551312000	0	0	0	185	0	0	0	185
1550995200	1551312000	0	0	2	188	0	0	2	188
1550998800	1551312000	0	0	3	182	0	0	3	182
1551002400	1551312000	0	0	4	175	0	0	4	175
1551006000	1551312000	0	0	3	181	0	0	3	181
1551009600	1551312000	0	0	4	182	0	0	4	182
1551024000	1551312000	0	0	2	183	0	0	2	183
1551027600	1551312000	0	0	3	189	0	0	3	189
1551031200	1551312000	0	0	5	182	0	0	5	182
1551042000	1551312000	0	0	9	186	0	0	9	186
1551045600	1551312000	0	2	4	151	1	0	3	153
1551063600	1551312000	0	0	7	151	0	0	7	151
1551067200	1551312000	0	0	8	146	0	0	8	146
1551070800	1551312000	0	0	6	152	0	0	6	152
1551074400	1551312000	0	0	6	149	0	0	6	149
1551078000	1551312000	0	0	3	155	0	0	3	155
1551081600	1551312000	0	0	1	154	0	0	1	154
1551085200	1551312000	0	0	1	165	1	0	0	165
1551088800	1551312000	1	0	0	158	1	0	0	158
1551092400	1551312000	1	0	4	165	1	0	4	165
1551096000	1551312000	0	0	2	160	1	0	1	160
1551103200	1551312000	1	3	5	163	1	2	5	164
1551106800	1551312000	1	0	6	152	1	0	6	152
1551110400	1551312000	1	0	6	168	2	2	5	166
1551114000	1551312000	2	2	7	165	2	2	7	165
1551117600	1551312000	4	2	10	165	4	1	10	166
1551121200	1551312000	12	8	6	159	9	3	9	164
1551128400	1551312000	16	4	25	143	22	6	19	141
1551132000	1551312000	24	13	48	102	26	13	46	102
1551150000	1551312000	93	25	3	59	92	12	4	72
1551153600	1551312000	76	13	11	71	82	15	5	69
1551157200	1551312000	77	18	10	80	81	21	6	77
1551160800	1551312000	75	26	9	82	77	25	7	83
1551164400	1551312000	78	21	13	94	80	26	11	89
1551168000	1551312000	71	25	15	91	78	24	8	92
1551171600	1551312000	84	13	12	77	85	14	11	76
1551175200	1551312000	72	19	12	81	76	21	8	79
1551178800	1551312000	67	19	26	71	73	17	20	73
1551182400	1551312000	47	28	53	71	65	30	35	69
1551186000	1551312000	65	28	45	68	77	25	33	71
1551189600	1551312000	66	18	33	66	69	14	30	70
1551200400	1551312000	44	12	31	88	33	16	42	84
1551204000	1551312000	63	17	10	92	55	17	18	92
1551207600	1551312000	66	10	16	96	65	9	17	97
1551214800	1551312000	70	44	8	67	70	31	8	80
1551218400	1551312000	61	47	10	76	64	39	7	84
1551222000	1551312000	68	46	10	76	61	19	17	103
1551225600	1551312000	50	21	28	88	24	9	54	100
1551229200	1551312000	77	15	27	66	62	11	42	70
1551236400	1551312000	99	34	0	57	98	32	1	59
1551240000	1551312000	75	47	3	53	73	38	5	62
1551243600	1551312000	60	38	6	81	53	40	13	79
1551247200	1551312000	68	31	8	82	57	26	19	87
1551250800	1551312000	71	22	29	75	63	20	37	77
1551254400	1551312000	105	19	20	71	89	16	36	74
1551258000	1551312000	126	30	15	51	118	24	23	57
1551261600	1551312000	141	21	7	36	140	17	8	40
1551265200	1551312000	111	27	25	44	101	32	35	39
1551268800	1551312000	111	34	9	60	105	40	15	54
1551272400	1551312000	70	45	34	52	75	43	29	54
1551276000	1551312000	49	62	23	45	49	46	23	61
1551279600	1551312000	33	59	26	45	34	58	25	46
1551283200	1551312000	24	34	42	80	20	32	46	82
1551286800	1551312000	18	32	25	94	20	35	23	91
1551290400	1551312000	8	9	9	69	9	8	8	70
1551304800	1551312000	0	0	0	2	0	0	0	2
1551308400	1551312000	3	30	16	136	6	18	13	148
1551312000	1551312000	8	14	48	112	15	19	41	107
1551315600	1551312000	7	13	46	123	11	12	42	124
1551319200	1551312000	6	6	52	121	6	5	52	122
1551326400	1551312000	0	0	0	1	0	0	0	1
1551330000	1551312000	8	13	16	128	10	16	14	125
1551333600	1551312000	10	24	6	140	9	28	7	136
1551337200	1551312000	12	15	14	129	11	15	15	129
1551340800	1551312000	14	20	15	137	14	21	15	136
1551344400	1551312000	12	4	7	141	13	5	6	140
1551380400	1551312000	2	3	7	173	3	3	6	173
1551409200	1551312000	0	0	4	161	0	0	4	161
1551412800	1551312000	0	0	2	40	0	0	2	40
1551416400	1551312000	0	0	3	166	0	0	3	166
1551420000	1551312000	0	0	2	167	0	0	2	167
1551423600	1551312000	0	0	3	164	0	0	3	164
1551430800	1551312000	0	0	2	173	0	0	2	173
1551434400	1551312000	0	0	2	163	0	0	2	163
1551438000	1551312000	0	0	4	171	0	0	4	171
1551441600	1551312000	0	1	4	177	1	1	3	177
1551445200	1551312000	0	2	3	182	0	0	3	184
1551448800	1551312000	1	0	3	174	0	0	4	174
1551452400	1551312000	0	0	0	149	0	0	0	149
1551459600	1551312000	0	1	1	165	0	0	1	166
1551463200	1551312000	0	0	1	176	0	0	1	176
1551466800	1551312000	0	0	4	179	0	0	4	179
1551470400	1551312000	0	0	6	178	0	0	6	178
1551474000	1551312000	0	0	6	183	0	0	6	183
1551477600	1551312000	0	0	9	170	0	0	9	170
1551481200	1551312000	0	1	5	181	0	0	5	182
1551484800	1551312000	0	2	3	177	0	3	3	176
1551488400	1551312000	0	0	7	179	0	2	7	177
1551495600	1551312000	1	0	2	162	0	0	3	162
1551499200	1551312000	1	1	3	165	1	2	3	164
1551502800	1551312000	1	1	3	170	2	3	2	168
1551506400	1551312000	1	4	2	146	1	5	2	145
1551510000	1551312000	2	3	5	140	1	5	6	138
1551513600	1551312000	22	3	5	135	16	5	11	133
1551517200	1551312000	13	9	13	126	11	3	15	132
1551520800	1551312000	20	11	55	76	23	14	52	73
1551524400	1551312000	45	19	58	50	54	18	49	51
1551528000	1551312000	74	42	28	31	73	43	29	30
1551531600	1551312000	72	47	26	37	76	44	22	40
1551535200	1551312000	58	35	49	34	73	39	34	30
1551542400	1551312000	91	36	39	18	93	34	37	20
1551546000	1551312000	67	33	41	32	57	39	51	26
1551549600	1551312000	37	26	41	58	30	30	48	54
1551553200	1551312000	36	41	28	60	31	37	33	64
1551556800	1551312000	15	31	35	87	15	26	35	92
1551560400	1551312000	25	26	38	79	20	22	43	83
1551564000	1551312000	25	19	26	93	21	22	30	90
1551567600	1551312000	24	36	13	114	21	46	16	104
1551571200	1551312000	19	23	18	130	16	37	21	116
1551574800	1551312000	15	14	28	130	14	26	29	118
1551578400	1551312000	13	22	23	130	11	28	25	124
1551585600	1551312000	8	13	18	143	16	23	10	133
1551589200	1551312000	8	21	20	147	11	28	17	140
1551592800	1551312000	6	14	15	146	7	21	14	139
1551596400	1551312000	2	12	17	151	6	11	13	152
1551603600	1551312000	3	6	19	154	7	10	15	150
1551607200	1551312000	7	4	18	150	12	9	13	145
1551610800	1551312000	13	7	17	150	12	9	18	148
1551614400	1551312000	17	11	30	131	19	15	28	127
1551618000	1551312000	15	11	22	141	23	18	14	134
1551621600	1551312000	19	7	17	139	21	11	15	135
1551625200	1551312000	13	18	20	132	15	16	18	134
1551628800	1551312000	17	12	31	117	23	14	25	115
1551632400	1551312000	23	16	27	121	24	27	26	110
1551636000	1551312000	24	18	13	135	20	32	17	121
1551639600	1551312000	29	8	24	132	28	13	25	127
1551643200	1551312000	18	12	21	141	17	21	22	132
1551646800	1551312000	14	10	23	152	17	20	20	142
1551650400	1551312000	13	16	22	136	17	20	18	132
1551654000	1551312000	8	26	30	130	8	35	30	121
1551657600	1551312000	9	31	20	134	12	35	17	130
1551661200	1551312000	11	19	20	141	13	18	18	142
1551664800	1551312000	8	14	15	152	12	21	11	145
1551672000	1551312000	13	11	7	156	11	16	9	151
1551675600	1551312000	14	10	8	164	11	11	11	163
1551679200	1551312000	12	12	5	160	9	13	8	159
1551682800	1551312000	6	14	8	156	9	14	5	156
1551686400	1551312000	8	11	4	166	4	7	8	170
1551690000	1551312000	2	6	8	174	1	4	9	176
1551693600	1551312000	1	3	8	163	1	4	8	162
1551697200	1551312000	0	5	5	179	1	3	4	181
1551700800	1551312000	0	1	2	181	0	1	2	181
1551704400	1551312000	0	1	5	182	0	1	5	182
1551708000	1551312000	0	1	4	176	0	1	4	176
1551715200	1551312000	0	0	5	169	1	3	4	166
1551718800	1551312000	0	0	7	168	0	1	7	167
1551722400	1551312000	0	0	6	172	0	0	6	172
1551726000	1551312000	0	1	5	186	0	0	5	187
1551729600	1551312000	0	2	7	177	0	0	7	179
1551733200	1551312000	0	0	8	180	0	0	8	180
1551736800	1551312000	0	0	9	175	0	0	9	175
1551740400	1551312000	0	0	8	180	0	1	8	179
1551744000	1551312000	0	0	8	185	0	0	8	185
1551747600	1551312000	0	0	8	183	0	0	8	183
1551823200	1551312000	41	32	19	103	44	37	16	98
1551826800	1551312000	27	37	17	119	33	38	11	118
1551830400	1551312000	15	32	25	117	18	47	22	102
1551834000	1551312000	21	50	14	102	17	23	18	129
1551837600	1551312000	18	14	24	134	25	27	17	121
1551841200	1551312000	34	16	26	88	25	14	35	90
1551844800	1551312000	36	29	23	88	27	26	32	91
1551848400	1551312000	34	26	23	99	24	31	33	94
1551852000	1551312000	39	50	17	84	38	43	18	91
1551891600	1551312000	78	170	37	139	84	178	31	131
1551895200	1551312000	20	66	10	95	24	73	6	88
1551963600	1551312000	12	15	24	343	17	31	19	327
1551967200	1551312000	14	11	19	343	15	29	18	325
1551974400	1551312000	12	14	26	337	12	10	26	341
1551981600	1551312000	7	7	41	347	11	8	37	346
1551985200	1551312000	8	4	55	340	20	4	43	340
1551988800	1551312000	9	8	52	347	12	15	49	340
1551992400	1551312000	18	11	47	341	19	10	46	342
1551996000	1551312000	17	15	56	325	22	18	51	322
1551999600	1551312000	17	16	44	331	21	20	40	327
1552003200	1551312000	21	20	46	322	25	21	42	321
1552006800	1551312000	16	22	26	339	21	23	21	338
1552010400	1551312000	16	31	21	309	20	27	17	313
1552017600	1551312000	31	26	25	298	31	32	25	292
1552021200	1551312000	30	36	28	286	28	40	30	282
1552024800	1551312000	23	34	36	284	31	46	28	272
1552028400	1551312000	22	47	31	282	17	49	36	280
1552032000	1551312000	20	47	27	291	20	41	27	297
1552035600	1551312000	14	47	20	296	14	46	20	297
1552039200	1551312000	16	41	23	299	23	64	16	276
1552042800	1551312000	9	42	15	313	11	65	13	290
1552046400	1551312000	6	28	18	327	8	39	16	316
1552050000	1551312000	6	26	12	329	5	22	13	333
1552053600	1551312000	2	14	18	335	3	20	17	329
1552057200	1551312000	0	10	10	291	0	0	10	301
1552060800	1551312000	2	12	14	365	3	15	13	362
1552064400	1551312000	2	7	10	367	0	11	12	363
1552068000	1551312000	1	8	20	364	2	8	19	364
1552071600	1551312000	1	6	37	355	4	5	34	356
1552075200	1551312000	4	6	37	353	4	4	37	355
1552078800	1551312000	9	8	41	341	5	4	45	345
1552082400	1551312000	3	10	38	349	5	3	36	356
1552086000	1551312000	7	11	28	348	4	13	31	346
1552089600	1551312000	4	10	19	368	3	10	20	368
1552093200	1551312000	0	9	11	374	2	10	9	373
1552096800	1551312000	0	10	3	375	0	8	3	377
1552100400	1551312000	1	4	2	346	2	6	1	344
1552104000	1551312000	0	13	3	365	1	16	2	362
1552107600	1551312000	0	10	2	359	0	11	2	358
1552111200	1551312000	0	3	4	373	0	3	4	373
1552114800	1551312000	0	1	3	385	0	2	3	384
1552118400	1551312000	0	1	3	381	0	0	3	382
1552122000	1551312000	0	0	6	380	0	3	6	377
1552125600	1551312000	0	0	5	382	0	2	5	380
1552129200	1551312000	0	0	8	377	1	5	7	372
1552132800	1551312000	0	0	8	371	1	0	7	371
1552136400	1551312000	0	7	9	367	1	6	8	368
1552140000	1551312000	8	15	11	350	7	13	12	352
1552147200	1551312000	16	14	25	328	17	14	24	328
1552150800	1551312000	23	14	33	312	25	15	31	311
1552154400	1551312000	38	14	38	298	28	14	48	298
1552158000	1551312000	49	28	36	279	49	32	36	275
1552161600	1551312000	27	29	47	306	34	32	40	303
1552165200	1551312000	24	41	44	316	19	39	49	318
1552168800	1551312000	15	23	44	343	19	33	40	333
1552176000	1551312000	27	43	51	296	31	34	47	305
1552179600	1551312000	23	40	38	308	21	29	40	319
1552183200	1551312000	35	29	27	311	26	36	36	304
1552186800	1551312000	22	32	33	322	23	50	32	304
1552190400	1551312000	27	32	45	310	26	30	46	312
1552194000	1551312000	30	42	44	294	41	34	33	302
1552197600	1551312000	28	33	40	312	28	33	40	312
1552201200	1551312000	18	40	45	318	15	29	48	329
1552204800	1551312000	10	21	60	322	10	16	60	327
1552208400	1551312000	10	19	50	322	10	18	50	323
1552212000	1551312000	13	17	41	344	13	13	41	348
1552215600	1551312000	14	12	47	337	19	16	42	333
1552219200	1551312000	18	22	51	333	18	14	51	341
1552222800	1551312000	11	31	42	330	17	24	36	337
1552226400	1551312000	16	21	27	346	9	26	34	341
1552233600	1551312000	0	7	24	363	4	8	20	362
1552237200	1551312000	0	3	30	359	1	8	29	354
1552240800	1551312000	0	2	26	368	0	5	26	365
1552244400	1551312000	0	2	26	372	0	3	26	371
1552248000	1551312000	3	13	42	349	5	3	40	359
1552251600	1551312000	15	10	42	344	14	7	43	347
1552255200	1551312000	10	17	52	324	10	13	52	328
1552258800	1551312000	1	29	53	318	2	11	52	336
1552262400	1551312000	9	16	24	357	0	10	33	363
1552266000	1551312000	6	14	32	348	3	12	35	350
1552269600	1551312000	8	28	19	337	3	17	24	348
1552276800	1551312000	2	6	6	373	1	6	7	373
1552280400	1551312000	0	5	2	385	0	1	2	389
1552284000	1551312000	0	3	5	387	0	0	5	390
1552287600	1551312000	0	0	4	392	0	0	4	392
1552291200	1551312000	0	0	0	399	0	0	0	399
1552294800	1551312000	0	0	0	394	0	0	0	394
1552298400	1551312000	0	0	3	395	0	0	3	395
1552302000	1551312000	0	0	0	391	0	0	0	391
1552305600	1551312000	0	0	1	395	0	0	1	395
1552309200	1551312000	0	0	1	393	0	0	1	393
1552312800	1551312000	0	0	2	386	0	1	2	385
1552320000	1551312000	0	0	3	389	0	0	3	389
1552323600	1551312000	0	0	9	379	0	0	9	379
1552327200	1551312000	0	0	21	377	0	0	21	377
1552330800	1551312000	0	0	23	380	0	0	23	380
1552334400	1551312000	0	0	15	384	0	0	15	384
1552338000	1551312000	0	0	15	389	0	0	15	389
1552341600	1551312000	0	0	18	385	0	0	18	385
1552345200	1551312000	0	0	12	391	0	1	12	390
1552348800	1551312000	0	1	11	393	0	1	11	393
1552352400	1551312000	0	1	5	393	0	1	5	393
1552356000	1551312000	0	0	6	384	0	1	6	383
1552363200	1551312000	0	0	2	390	0	0	2	390
